<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.02.07	12:00:00	1.07108	1.07226	1.07067	1.07135	3940	0	1
2023.02.07	13:00:00	1.07135	1.07180	1.06982	1.07049	4250	0	1
2023.02.07	14:00:00	1.07050	1.07123	1.07016	1.07053	3806	0	1
2023.02.07	15:00:00	1.07051	1.07063	1.06857	1.06952	5264	0	1
2023.02.07	16:00:00	1.06952	1.06994	1.06797	1.06823	5739	0	0
2023.02.07	17:00:00	1.06823	1.06965	1.06690	1.06924	6565	0	1
2023.02.07	18:00:00	1.06924	1.07121	1.06885	1.07048	5387	0	1
2023.02.07	19:00:00	1.07048	1.07665	1.06899	1.07604	8391	0	0
2023.02.07	20:00:00	1.07601	1.07626	1.06873	1.07019	13708	0	1
2023.02.07	21:00:00	1.07019	1.07284	1.07012	1.07192	7525	0	1
2023.02.07	22:00:00	1.07193	1.07291	1.07080	1.07250	3399	0	1
2023.02.07	23:00:00	1.07250	1.07299	1.07216	1.07274	944	0	1
2023.02.08	00:00:00	1.07238	1.07297	1.07228	1.07287	385	0	1
2023.02.08	01:00:00	1.07285	1.07307	1.07250	1.07303	626	0	1
2023.02.08	02:00:00	1.07303	1.07339	1.07268	1.07321	1746	0	1
2023.02.08	03:00:00	1.07320	1.07350	1.07229	1.07263	2232	0	1
2023.02.08	04:00:00	1.07263	1.07332	1.07238	1.07329	1906	0	1
2023.02.08	05:00:00	1.07328	1.07348	1.07303	1.07323	1304	0	1
2023.02.08	06:00:00	1.07322	1.07348	1.07306	1.07336	985	0	1
2023.02.08	07:00:00	1.07337	1.07349	1.07274	1.07337	1005	0	1
2023.02.08	08:00:00	1.07334	1.07395	1.07270	1.07271	1810	0	1
2023.02.08	09:00:00	1.07270	1.07597	1.07239	1.07588	3765	0	1
2023.02.08	10:00:00	1.07587	1.07588	1.07410	1.07520	5374	0	1
2023.02.08	11:00:00	1.07521	1.07607	1.07502	1.07552	3920	0	1
2023.02.08	12:00:00	1.07552	1.07556	1.07427	1.07466	2873	0	1
2023.02.08	13:00:00	1.07465	1.07475	1.07329	1.07351	2422	0	1
2023.02.08	14:00:00	1.07352	1.07490	1.07335	1.07338	3016	0	1
2023.02.08	15:00:00	1.07339	1.07378	1.07257	1.07315	3994	0	1
2023.02.08	16:00:00	1.07315	1.07431	1.07175	1.07250	6630	0	1
2023.02.08	17:00:00	1.07249	1.07278	1.07135	1.07251	7075	0	1
2023.02.08	18:00:00	1.07251	1.07362	1.07186	1.07335	4924	0	1
2023.02.08	19:00:00	1.07335	1.07400	1.07258	1.07284	3232	0	1
2023.02.08	20:00:00	1.07284	1.07391	1.07242	1.07339	4125	0	0
2023.02.08	21:00:00	1.07339	1.07341	1.07209	1.07230	2932	0	1
2023.02.08	22:00:00	1.07230	1.07245	1.07094	1.07137	2390	0	1
2023.02.08	23:00:00	1.07137	1.07155	1.07114	1.07153	869	0	1
2023.02.09	00:00:00	1.07123	1.07154	1.07099	1.07116	1754	0	1
2023.02.09	01:00:00	1.07113	1.07170	1.07097	1.07154	821	0	1
2023.02.09	02:00:00	1.07154	1.07189	1.07148	1.07159	1299	0	1
2023.02.09	03:00:00	1.07157	1.07259	1.07093	1.07248	2116	0	1
2023.02.09	04:00:00	1.07246	1.07327	1.07236	1.07306	1511	0	1
2023.02.09	05:00:00	1.07305	1.07326	1.07253	1.07295	1181	0	1
2023.02.09	06:00:00	1.07295	1.07327	1.07284	1.07320	800	0	1
2023.02.09	07:00:00	1.07320	1.07376	1.07266	1.07356	1927	0	1
2023.02.09	08:00:00	1.07354	1.07447	1.07334	1.07396	2254	0	1
2023.02.09	09:00:00	1.07398	1.07401	1.07240	1.07330	4148	0	1
2023.02.09	10:00:00	1.07330	1.07593	1.07325	1.07529	4855	0	1
2023.02.09	11:00:00	1.07530	1.07688	1.07510	1.07636	3865	0	0
2023.02.09	12:00:00	1.07636	1.07783	1.07590	1.07774	3540	0	1
2023.02.09	13:00:00	1.07775	1.07775	1.07585	1.07632	2948	0	1
2023.02.09	14:00:00	1.07630	1.07721	1.07589	1.07693	3033	0	1
2023.02.09	15:00:00	1.07692	1.07898	1.07626	1.07896	5332	0	1
2023.02.09	16:00:00	1.07896	1.07907	1.07779	1.07799	5672	0	1
2023.02.09	17:00:00	1.07801	1.07895	1.07615	1.07627	6302	0	1
2023.02.09	18:00:00	1.07626	1.07633	1.07439	1.07607	4947	0	1
2023.02.09	19:00:00	1.07600	1.07614	1.07389	1.07486	3228	0	1
2023.02.09	20:00:00	1.07485	1.07485	1.07377	1.07412	4292	0	1
2023.02.09	21:00:00	1.07411	1.07456	1.07331	1.07372	4203	0	1
2023.02.09	22:00:00	1.07373	1.07394	1.07314	1.07337	2860	0	1
2023.02.09	23:00:00	1.07336	1.07378	1.07328	1.07378	730	0	1
2023.02.10	00:00:00	1.07364	1.07411	1.07362	1.07379	441	0	4
2023.02.10	01:00:00	1.07382	1.07418	1.07375	1.07391	587	0	1
2023.02.10	02:00:00	1.07392	1.07394	1.07256	1.07346	1668	0	1
2023.02.10	03:00:00	1.07344	1.07385	1.07281	1.07335	2197	0	1
2023.02.10	04:00:00	1.07328	1.07343	1.07242	1.07251	1477	0	1
2023.02.10	05:00:00	1.07251	1.07262	1.07171	1.07207	1927	0	1
2023.02.10	06:00:00	1.07207	1.07241	1.07173	1.07185	1078	0	1
2023.02.10	07:00:00	1.07185	1.07267	1.07180	1.07258	1912	0	1
2023.02.10	08:00:00	1.07259	1.07290	1.07219	1.07230	1828	0	1
2023.02.10	09:00:00	1.07230	1.07446	1.07187	1.07410	6612	0	1
2023.02.10	10:00:00	1.07411	1.07527	1.07267	1.07422	6513	0	1
2023.02.10	11:00:00	1.07421	1.07449	1.07039	1.07067	6294	0	1
2023.02.10	12:00:00	1.07067	1.07111	1.06917	1.07088	4419	0	1
2023.02.10	13:00:00	1.07087	1.07110	1.06936	1.06985	3100	0	1
2023.02.10	14:00:00	1.06985	1.07005	1.06812	1.06832	3402	0	1
2023.02.10	15:00:00	1.06832	1.06993	1.06816	1.06958	5341	0	1
2023.02.10	16:00:00	1.06958	1.07069	1.06861	1.06977	6124	0	1
2023.02.10	17:00:00	1.06967	1.07067	1.06744	1.06768	7960	0	1
2023.02.10	18:00:00	1.06768	1.06867	1.06680	1.06688	4106	0	1
2023.02.10	19:00:00	1.06687	1.06740	1.06662	1.06683	2840	0	1
2023.02.10	20:00:00	1.06680	1.06767	1.06675	1.06712	1828	0	1
2023.02.10	21:00:00	1.06712	1.06752	1.06681	1.06733	1720	0	1
2023.02.10	22:00:00	1.06734	1.06808	1.06729	1.06787	1662	0	1
2023.02.10	23:00:00	1.06785	1.06800	1.06754	1.06784	798	0	1
2023.02.13	00:00:00	1.06830	1.06831	1.06762	1.06782	582	0	14
2023.02.13	01:00:00	1.06783	1.06794	1.06710	1.06772	1512	0	1
2023.02.13	02:00:00	1.06771	1.06790	1.06680	1.06726	1937	0	1
2023.02.13	03:00:00	1.06726	1.06749	1.06555	1.06669	3079	0	1
2023.02.13	04:00:00	1.06670	1.06709	1.06605	1.06676	2102	0	1
2023.02.13	05:00:00	1.06676	1.06682	1.06606	1.06606	1595	0	1
2023.02.13	06:00:00	1.06606	1.06691	1.06606	1.06672	895	0	1
2023.02.13	07:00:00	1.06672	1.06705	1.06630	1.06694	1626	0	1
2023.02.13	08:00:00	1.06695	1.06791	1.06671	1.06739	2141	0	1
2023.02.13	09:00:00	1.06739	1.06896	1.06725	1.06830	3158	0	1
2023.02.13	10:00:00	1.06830	1.06854	1.06735	1.06744	4058	0	1
2023.02.13	11:00:00	1.06744	1.06841	1.06631	1.06771	3674	0	1
2023.02.13	12:00:00	1.06771	1.06850	1.06754	1.06804	2565	0	1
2023.02.13	13:00:00	1.06805	1.06843	1.06732	1.06757	2474	0	1
2023.02.13	14:00:00	1.06758	1.06965	1.06737	1.06905	3357	0	0
2023.02.13	15:00:00	1.06903	1.06953	1.06761	1.06806	3867	0	1
2023.02.13	16:00:00	1.06806	1.07068	1.06763	1.07049	5424	0	1
2023.02.13	17:00:00	1.07049	1.07274	1.07020	1.07197	5796	0	0
2023.02.13	18:00:00	1.07197	1.07233	1.07103	1.07168	3677	0	1
2023.02.13	19:00:00	1.07166	1.07217	1.07157	1.07183	2586	0	1
2023.02.13	20:00:00	1.07183	1.07299	1.07116	1.07278	2005	0	1
2023.02.13	21:00:00	1.07278	1.07281	1.07158	1.07172	2048	0	1
2023.02.13	22:00:00	1.07171	1.07236	1.07139	1.07226	1941	0	1
2023.02.13	23:00:00	1.07226	1.07247	1.07205	1.07243	549	0	1
2023.02.14	00:00:00	1.07220	1.07243	1.07201	1.07232	252	0	12
2023.02.14	01:00:00	1.07230	1.07323	1.07200	1.07309	751	0	1
2023.02.14	02:00:00	1.07309	1.07368	1.07298	1.07334	1588	0	1
2023.02.14	03:00:00	1.07334	1.07343	1.07258	1.07287	2168	0	1
2023.02.14	04:00:00	1.07288	1.07339	1.07254	1.07320	1985	0	1
2023.02.14	05:00:00	1.07320	1.07359	1.07296	1.07344	1095	0	1
2023.02.14	06:00:00	1.07344	1.07399	1.07320	1.07381	1001	0	1
2023.02.14	07:00:00	1.07381	1.07398	1.07354	1.07384	1133	0	1
2023.02.14	08:00:00	1.07383	1.07430	1.07341	1.07390	1866	0	1
2023.02.14	09:00:00	1.07391	1.07465	1.07287	1.07319	3891	0	1
2023.02.14	10:00:00	1.07319	1.07501	1.07289	1.07487	3951	0	1
2023.02.14	11:00:00	1.07490	1.07669	1.07445	1.07614	4265	0	0
2023.02.14	12:00:00	1.07613	1.07664	1.07487	1.07557	3511	0	1
2023.02.14	13:00:00	1.07556	1.07651	1.07509	1.07552	2969	0	1
2023.02.14	14:00:00	1.07552	1.07679	1.07486	1.07579	3732	0	0
2023.02.14	15:00:00	1.07580	1.08028	1.07180	1.07604	10428	0	0
2023.02.14	16:00:00	1.07603	1.07694	1.07083	1.07522	14620	0	0
2023.02.14	17:00:00	1.07522	1.07717	1.07067	1.07156	11501	0	0
2023.02.14	18:00:00	1.07156	1.07340	1.07124	1.07211	9906	0	0
2023.02.14	19:00:00	1.07213	1.07306	1.07192	1.07278	6033	0	1
2023.02.14	20:00:00	1.07277	1.07455	1.07272	1.07316	5589	0	0
2023.02.14	21:00:00	1.07315	1.07409	1.07230	1.07393	4612	0	1
2023.02.14	22:00:00	1.07392	1.07423	1.07321	1.07378	3419	0	0
2023.02.14	23:00:00	1.07371	1.07388	1.07351	1.07362	577	0	1
2023.02.15	00:00:00	1.07369	1.07369	1.07318	1.07341	397	0	1
2023.02.15	01:00:00	1.07340	1.07397	1.07329	1.07352	1073	0	1
2023.02.15	02:00:00	1.07353	1.07401	1.07329	1.07380	1779	0	1
2023.02.15	03:00:00	1.07381	1.07445	1.07358	1.07396	1958	0	1
2023.02.15	04:00:00	1.07396	1.07398	1.07231	1.07247	2118	0	1
2023.02.15	05:00:00	1.07247	1.07276	1.07172	1.07182	1924	0	0
2023.02.15	06:00:00	1.07180	1.07207	1.07145	1.07183	1288	0	1
2023.02.15	07:00:00	1.07182	1.07211	1.07135	1.07151	1490	0	1
2023.02.15	08:00:00	1.07152	1.07198	1.07037	1.07071	2436	0	1
2023.02.15	09:00:00	1.07072	1.07186	1.07000	1.07081	5142	0	0
2023.02.15	10:00:00	1.07082	1.07286	1.07047	1.07241	5313	0	0
2023.02.15	11:00:00	1.07240	1.07299	1.07165	1.07258	3467	0	1
2023.02.15	12:00:00	1.07256	1.07329	1.07156	1.07157	3127	0	1
2023.02.15	13:00:00	1.07158	1.07241	1.07101	1.07110	2443	0	1
2023.02.15	14:00:00	1.07111	1.07181	1.06970	1.06977	3230	0	0
2023.02.15	15:00:00	1.06976	1.07059	1.06739	1.06830	8419	0	0
2023.02.15	16:00:00	1.06825	1.06890	1.06656	1.06692	8561	0	0
2023.02.15	17:00:00	1.06692	1.06844	1.06650	1.06759	7551	0	1
2023.02.15	18:00:00	1.06758	1.06875	1.06671	1.06821	5201	0	0
2023.02.15	19:00:00	1.06822	1.06823	1.06618	1.06669	3103	0	1
2023.02.15	20:00:00	1.06670	1.06780	1.06606	1.06756	2635	0	0
2023.02.15	21:00:00	1.06756	1.06862	1.06754	1.06808	2054	0	1
2023.02.15	22:00:00	1.06810	1.06902	1.06797	1.06902	1705	0	1
2023.02.15	23:00:00	1.06901	1.06914	1.06874	1.06878	756	0	1
2023.02.16	00:00:00	1.06876	1.06890	1.06845	1.06878	2445	0	5
2023.02.16	01:00:00	1.06873	1.06923	1.06860	1.06913	1018	0	1
2023.02.16	02:00:00	1.06915	1.06954	1.06845	1.06894	2643	0	1
2023.02.16	03:00:00	1.06894	1.07079	1.06870	1.07048	3206	0	1
2023.02.16	04:00:00	1.07046	1.07148	1.07026	1.07125	2400	0	1
2023.02.16	05:00:00	1.07126	1.07126	1.07076	1.07094	1854	0	1
2023.02.16	06:00:00	1.07095	1.07105	1.07068	1.07071	1115	0	1
2023.02.16	07:00:00	1.07071	1.07085	1.07007	1.07053	1237	0	1
2023.02.16	08:00:00	1.07052	1.07088	1.06963	1.06998	2176	0	1
2023.02.16	09:00:00	1.06997	1.07103	1.06968	1.07089	3539	0	0
2023.02.16	10:00:00	1.07089	1.07223	1.07004	1.07069	4663	0	0
2023.02.16	11:00:00	1.07068	1.07129	1.06888	1.07003	3742	0	0
2023.02.16	12:00:00	1.07002	1.07128	1.06996	1.07063	2584	0	1
2023.02.16	13:00:00	1.07064	1.07068	1.06936	1.07053	2340	0	1
2023.02.16	14:00:00	1.07053	1.07081	1.06916	1.06938	2498	0	0
2023.02.16	15:00:00	1.06937	1.07087	1.06676	1.06793	9043	0	0
2023.02.16	16:00:00	1.06791	1.06892	1.06592	1.06629	8469	0	0
2023.02.16	17:00:00	1.06626	1.06826	1.06545	1.06730	7355	0	0
2023.02.16	18:00:00	1.06730	1.06910	1.06682	1.06830	5896	0	0
2023.02.16	19:00:00	1.06829	1.06960	1.06779	1.06928	3745	0	1
2023.02.16	20:00:00	1.06928	1.06960	1.06831	1.06919	3095	0	1
2023.02.16	21:00:00	1.06919	1.06975	1.06893	1.06903	2231	0	0
2023.02.16	22:00:00	1.06900	1.06908	1.06692	1.06735	5388	0	0
2023.02.16	23:00:00	1.06735	1.06756	1.06700	1.06732	806	0	1
2023.02.17	00:00:00	1.06713	1.06749	1.06682	1.06695	364	0	1
2023.02.17	01:00:00	1.06699	1.06703	1.06624	1.06656	1072	0	1
2023.02.17	02:00:00	1.06653	1.06656	1.06550	1.06600	1778	0	0
2023.02.17	03:00:00	1.06601	1.06655	1.06522	1.06535	2275	0	0
2023.02.17	04:00:00	1.06535	1.06550	1.06483	1.06510	1993	0	1
2023.02.17	05:00:00	1.06510	1.06556	1.06487	1.06527	1373	0	1
2023.02.17	06:00:00	1.06527	1.06530	1.06323	1.06381	1886	0	1
2023.02.17	07:00:00	1.06381	1.06405	1.06354	1.06383	1584	0	1
2023.02.17	08:00:00	1.06383	1.06386	1.06320	1.06345	1844	0	0
2023.02.17	09:00:00	1.06344	1.06461	1.06293	1.06441	3889	0	1
2023.02.17	10:00:00	1.06440	1.06469	1.06306	1.06439	4485	0	0
2023.02.17	11:00:00	1.06436	1.06611	1.06355	1.06370	3953	0	0
2023.02.17	12:00:00	1.06368	1.06447	1.06325	1.06415	3111	0	1
2023.02.17	13:00:00	1.06415	1.06420	1.06238	1.06256	3288	0	1
2023.02.17	14:00:00	1.06256	1.06266	1.06126	1.06201	3863	0	1
2023.02.17	15:00:00	1.06201	1.06436	1.06201	1.06412	4555	0	0
2023.02.17	16:00:00	1.06411	1.06555	1.06365	1.06404	6248	0	1
2023.02.17	17:00:00	1.06405	1.06820	1.06404	1.06621	9336	0	0
2023.02.17	18:00:00	1.06621	1.06795	1.06568	1.06771	5762	0	0
2023.02.17	19:00:00	1.06770	1.06935	1.06768	1.06784	3916	0	1
2023.02.17	20:00:00	1.06785	1.06907	1.06775	1.06854	2438	0	1
2023.02.17	21:00:00	1.06855	1.06969	1.06854	1.06963	2533	0	0
2023.02.17	22:00:00	1.06962	1.06984	1.06934	1.06946	3100	0	1
2023.02.17	23:00:00	1.06947	1.06977	1.06928	1.06938	651	0	1
2023.02.20	00:00:00	1.06890	1.06926	1.06872	1.06910	456	0	4
2023.02.20	01:00:00	1.06904	1.06921	1.06823	1.06842	1262	0	1
2023.02.20	02:00:00	1.06841	1.06856	1.06731	1.06790	1772	0	1
2023.02.20	03:00:00	1.06790	1.06811	1.06735	1.06760	2012	0	1
2023.02.20	04:00:00	1.06759	1.06868	1.06754	1.06838	1857	0	1
2023.02.20	05:00:00	1.06839	1.06842	1.06788	1.06818	1394	0	1
2023.02.20	06:00:00	1.06817	1.06911	1.06814	1.06865	1457	0	1
2023.02.20	07:00:00	1.06865	1.06932	1.06837	1.06908	1522	0	1
2023.02.20	08:00:00	1.06907	1.06937	1.06875	1.06906	2486	0	1
2023.02.20	09:00:00	1.06907	1.07037	1.06874	1.07016	2767	0	1
2023.02.20	10:00:00	1.07016	1.07047	1.06852	1.06927	3096	0	1
2023.02.20	11:00:00	1.06928	1.06992	1.06791	1.06793	3097	0	1
2023.02.20	12:00:00	1.06793	1.06889	1.06781	1.06882	2487	0	1
2023.02.20	13:00:00	1.06883	1.06921	1.06830	1.06853	2547	0	1
2023.02.20	14:00:00	1.06853	1.06863	1.06706	1.06713	2362	0	1
2023.02.20	15:00:00	1.06713	1.06861	1.06701	1.06805	2982	0	1
2023.02.20	16:00:00	1.06805	1.06914	1.06782	1.06886	2587	0	1
2023.02.20	17:00:00	1.06884	1.06937	1.06835	1.06861	2212	0	1
2023.02.20	18:00:00	1.06861	1.06890	1.06832	1.06884	1447	0	0
2023.02.20	19:00:00	1.06884	1.06906	1.06840	1.06857	811	0	1
2023.02.20	20:00:00	1.06858	1.06868	1.06835	1.06836	437	0	1
2023.02.20	21:00:00	1.06836	1.06873	1.06835	1.06872	629	0	1
2023.02.20	22:00:00	1.06872	1.06873	1.06842	1.06846	544	0	1
2023.02.20	23:00:00	1.06845	1.06863	1.06823	1.06862	377	0	1
2023.02.21	00:00:00	1.06844	1.06867	1.06825	1.06843	977	0	1
2023.02.21	01:00:00	1.06839	1.06886	1.06822	1.06823	662	0	1
2023.02.21	02:00:00	1.06822	1.06850	1.06771	1.06771	1940	0	1
2023.02.21	03:00:00	1.06772	1.06777	1.06673	1.06737	2691	0	1
2023.02.21	04:00:00	1.06737	1.06751	1.06635	1.06635	2123	0	1
2023.02.21	05:00:00	1.06635	1.06668	1.06621	1.06667	1765	0	1
2023.02.21	06:00:00	1.06667	1.06697	1.06628	1.06686	1090	0	1
2023.02.21	07:00:00	1.06686	1.06738	1.06660	1.06736	1669	0	1
2023.02.21	08:00:00	1.06736	1.06737	1.06670	1.06712	1914	0	1
2023.02.21	09:00:00	1.06714	1.06724	1.06600	1.06695	3236	0	1
2023.02.21	10:00:00	1.06695	1.06883	1.06592	1.06605	5884	0	0
2023.02.21	11:00:00	1.06605	1.06750	1.06426	1.06628	6562	0	0
2023.02.21	12:00:00	1.06626	1.06678	1.06457	1.06489	4260	0	0
2023.02.21	13:00:00	1.06488	1.06609	1.06463	1.06573	3390	0	1
